Transect,Point,Point_ID,Species,Distance.m,Count,Flyover,Date,Observer,Month,Year,Start_time,End_time,Cloud,Wind,Temperature.C
Woodford,D,Woodford D,White-throated Treecreeper,80,2,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,D,Woodford D,Sulphur-crested Cockatoo,251,3,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,C,Woodford C,Sulphur-crested Cockatoo,200,3,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,C,Woodford C,Australian Raven,251,1,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,C,Woodford C,Gang-gang Cockatoo,30,2,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,C,Woodford C,Gray Fantail,10,2,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,C,Woodford C,White-browed Scrubwren,10,2,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,C,Woodford C,Superb Lyrebird,30,1,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,C,Woodford C,Eastern Spinebill,20,1,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,C,Woodford C,Eastern Yellow Robin,10,1,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,C,Woodford C,Pied Currawong,10,1,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,C,Woodford C,Australian King-Parrot,20,3,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,C,Woodford C,Gray Butcherbird,10,1,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,B,Woodford B,Sulphur-crested Cockatoo,10,3,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,B,Woodford B,Red Wattlebird,10,2,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,B,Woodford B,Rainbow Lorikeet,10,2,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,B,Woodford B,Eastern Spinebill,10,1,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,B,Woodford B,New Holland Honeyeater,10,6,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,B,Woodford B,Gray Fantail,10,3,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,B,Woodford B,Eastern Spinebill,60,1,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,B,Woodford B,Gray Fantail,20,2,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,B,Woodford B,Pied Currawong,30,2,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,A,Woodford A,Collared Sparrowhawk,40,1,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,A,Woodford A,Rainbow Lorikeet,40,2,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,A,Woodford A,Sulphur-crested Cockatoo,40,2,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,A,Woodford A,Gray Fantail,10,3,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,A,Woodford A,Pied Currawong,200,1,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,A,Woodford A,Australian King-Parrot,30,1,f,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,A,Woodford A,Gray Fantail,20,1,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Woodford,A,Woodford A,Rainbow Lorikeet,10,8,,9/04/2018,Simon,April,2018,638,715,Clear,none,16
Hazelbrook,E,Hazelbrook E,Australian King-Parrot,50,2,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,E,Hazelbrook E,White-browed Scrubwren,10,3,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,E,Hazelbrook E,Pied Currawong,100,2,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,E,Hazelbrook E,Eastern Spinebill,30,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,E,Hazelbrook E,Silver-eye,10,20,f,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,E,Hazelbrook E,Sulphur-crested Cockatoo,80,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,E,Hazelbrook E,Brown Thornbill,10,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,E,Hazelbrook E,Gray Fantail,20,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,E,Hazelbrook E,Eastern Yellow Robin,40,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,D,Hazelbrook D,Spotted Pardalote,30,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,D,Hazelbrook D,Australian Magpie,30,2,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,D,Hazelbrook D,Gray Fantail,20,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,D,Hazelbrook D,Red-browed Firetail,20,2,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,D,Hazelbrook D,Eastern Spinebill,40,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,D,Hazelbrook D,White-throated Treecreeper,150,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,D,Hazelbrook D,Pied Currawong,200,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,D,Hazelbrook D,Crimson Rosella,10,1,f,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,D,Hazelbrook D,Silver-eye,20,1,f,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,C,Hazelbrook C,Common Bronzewing,30,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,C,Hazelbrook C,Red-browed Firetail,10,6,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,C,Hazelbrook C,Gray Fantail,30,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,C,Hazelbrook C,Australian Raven,250,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,C,Hazelbrook C,Gray Butcherbird,80,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,C,Hazelbrook C,Australian Magpie,80,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,C,Hazelbrook C,Eastern Spinebill,60,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,C,Hazelbrook C,Lewin's Honeyeater,80,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,C,Hazelbrook C,Red Wattlebird,40,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,C,Hazelbrook C,Australian Magpie,50,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,C,Hazelbrook C,Spotted Pardalote,60,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,C,Hazelbrook C,Brown Thornbill,30,2,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Red Wattlebird,50,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Gray Butcherbird,60,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Masked Lapwing,40,2,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Crimson Rosella,40,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Silver-eye,30,18,f,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Gray Fantail,20,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Pied Currawong,60,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Sulphur-crested Cockatoo,250,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Australian Magpie,50,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Yellow-faced Honeyeater,10,2,f,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Sulphur-crested Cockatoo,20,2,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Australian King-Parrot,80,2,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Pied Currawong,120,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,B,Hazelbrook B,Magpie-lark,100,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,A,Hazelbrook A,Red Wattlebird,20,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,A,Hazelbrook A,Red Wattlebird,60,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,A,Hazelbrook A,Rainbow Lorikeet,100,2,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,A,Hazelbrook A,Eastern Spinebill,20,2,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,A,Hazelbrook A,Sulphur-crested Cockatoo,200,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,A,Hazelbrook A,Little Wattlebird,30,1,,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,A,Hazelbrook A,Silver-eye,20,2,f,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Hazelbrook,A,Hazelbrook A,Yellow-faced Honeyeater,10,2,f,9/04/2018,Simon,April,2018,728,805,Clear,light,19
Lawson,A,Lawson A,Pied Currawong,30,4,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,A,Lawson A,Sulphur-crested Cockatoo,200,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,A,Lawson A,Pied Currawong,60,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,A,Lawson A,New Holland Honeyeater,20,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,A,Lawson A,Red Wattlebird,50,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,A,Lawson A,Sulphur-crested Cockatoo,20,2,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,A,Lawson A,Pied Currawong,20,7,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,A,Lawson A,Eastern Spinebill,20,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,A,Lawson A,Australian Raven,60,3,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,A,Lawson A,Eastern Spinebill,10,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,A,Lawson A,Gray Fantail,10,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,B,Lawson B,Red Wattlebird,30,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,B,Lawson B,Gray Fantail,80,2,f,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,B,Lawson B,Sulphur-crested Cockatoo,30,2,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,B,Lawson B,Yellow-faced Honeyeater,40,4,f,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,B,Lawson B,Silver-eye,40,2,f,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,B,Lawson B,Welcome Swallow,30,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,C,Lawson C,Australian Raven,200,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,C,Lawson C,Red Wattlebird,150,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,C,Lawson C,Pied Currawong,150,2,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,C,Lawson C,Spotted Pardalote,100,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,C,Lawson C,Eastern Spinebill,30,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,C,Lawson C,Pied Currawong,60,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,C,Lawson C,Sulphur-crested Cockatoo,40,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,D,Lawson D,Silver-eye,20,10,f,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,D,Lawson D,Eastern Spinebill,10,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,D,Lawson D,White-throated Treecreeper,30,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,E,Lawson E,New Holland Honeyeater,20,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,E,Lawson E,White-throated Treecreeper,30,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,E,Lawson E,Yellow-faced Honeyeater,10,1,f,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,E,Lawson E,Eastern Spinebill,60,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,E,Lawson E,Silver-eye,30,4,f,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Lawson,E,Lawson E,Eastern Spinebill,20,1,,9/04/2018,Simon,April,2018,823,910,Clear,moderate,21
Katoomba,I,Katoomba I,Yellow-faced Honeyeater,10,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,I,Katoomba I,Silver-eye,30,6,f,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,I,Katoomba I,Yellow-faced Honeyeater,20,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,I,Katoomba I,White-throated Treecreeper,40,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,I,Katoomba I,Gray Shrikethrush,80,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,I,Katoomba I,Spotted Pardalote,120,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,I,Katoomba I,Silver-eye,40,2,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,I,Katoomba I,Brown Thornbill,30,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,I,Katoomba I,New Holland Honeyeater,60,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,I,Katoomba I,Silver-eye,10,2,f,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,I,Katoomba I,Yellow-faced Honeyeater,30,6,f,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,H,Katoomba H,Gray Shrikethrush,60,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,H,Katoomba H,Yellow-faced Honeyeater,20,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,H,Katoomba H,Yellow-faced Honeyeater,40,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,H,Katoomba H,Yellow-faced Honeyeater,60,2,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,H,Katoomba H,Silver-eye,80,1,f,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,H,Katoomba H,White-naped Honeyeater,30,2,f,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,H,Katoomba H,Spotted Pardalote,50,2,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,H,Katoomba H,Yellow-faced Honeyeater,10,3,f,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,H,Katoomba H,Yellow-faced Honeyeater,40,3,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,H,Katoomba H,Mistletoebird,10,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,H,Katoomba H,Silver-eye,10,12,f,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,G,Katoomba G,Common Myna,60,2,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,G,Katoomba G,Australian Magpie,40,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,G,Katoomba G,Red Wattlebird,80,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,G,Katoomba G,Noisy Miner,40,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,G,Katoomba G,Magpie-lark,90,2,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,G,Katoomba G,Spotted Pardalote,80,2,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,G,Katoomba G,Eastern Spinebill,40,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,G,Katoomba G,Yellow-faced Honeyeater,30,18,f,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,F,Katoomba F,Yellow-faced Honeyeater,10,7,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,E,Katoomba E,Red Wattlebird,80,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,E,Katoomba E,Eastern Spinebill,60,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,D,Katoomba D,House Sparrow,20,3,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,D,Katoomba D,Australian Magpie,60,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,D,Katoomba D,Silver-eye,30,8,f,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,D,Katoomba D,Eastern Spinebill,80,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,D,Katoomba D,Sulphur-crested Cockatoo,60,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,D,Katoomba D,Yellow-faced Honeyeater,50,2,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,D,Katoomba D,Brown Thornbill,40,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,D,Katoomba D,Pied Currawong,100,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,D,Katoomba D,Yellow-faced Honeyeater,50,2,f,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,D,Katoomba D,Crimson Rosella,20,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,D,Katoomba D,Red Wattlebird,80,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,D,Katoomba D,Australian Magpie,20,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,C,Katoomba C,Gray Fantail,30,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,C,Katoomba C,Red Wattlebird,10,2,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,C,Katoomba C,Common Myna,40,2,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,C,Katoomba C,Pied Currawong,80,3,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,C,Katoomba C,Pied Currawong,40,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,C,Katoomba C,Yellow-faced Honeyeater,40,3,f,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,C,Katoomba C,Pied Currawong,20,3,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,C,Katoomba C,Crimson Rosella,20,1,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,B,Katoomba B,Silver-eye,30,2,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,B,Katoomba B,Sulphur-crested Cockatoo,20,4,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,A,Katoomba A,Rock Pigeon,80,2,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Katoomba,A,Katoomba A,House Sparrow,80,3,,9/04/2018,Simon,April,2018,955,1110,5%,moderate,24
Woodford,A,Woodford A,Sulphur-crested Cockatoo,200,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,A,Woodford A,Pied Currawong,100,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,A,Woodford A,Red Wattlebird,100,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,A,Woodford A,Australian Magpie,150,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,A,Woodford A,Rainbow Lorikeet,50,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,A,Woodford A,Satin Bowerbird,20,2,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,A,Woodford A,Rainbow Lorikeet,100,3,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Red Wattlebird,20,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Gang-gang Cockatoo,30,2,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Rainbow Lorikeet,100,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Yellow-faced Honeyeater,10,4,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Lewin's Honeyeater,30,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,White-throated Treecreeper,10,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Red Wattlebird,10,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Eastern Spinebill,10,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Sulphur-crested Cockatoo,60,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Eastern Spinebill,40,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Little Wattlebird,10,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Little Wattlebird,40,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Yellow-faced Honeyeater,50,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Sulphur-crested Cockatoo,100,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,Rainbow Lorikeet,10,2,f,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,New Holland Honeyeater,40,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,B,Woodford B,New Holland Honeyeater,10,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,C,Woodford C,Pied Currawong,30,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,C,Woodford C,Spotted Pardalote,50,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,C,Woodford C,Lewin's Honeyeater,20,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,C,Woodford C,Gray Fantail,10,2,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,C,Woodford C,Yellow-faced Honeyeater,20,7,f,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,C,Woodford C,Eastern Spinebill,20,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,C,Woodford C,Spotted Pardalote,20,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,C,Woodford C,Gang-gang Cockatoo,50,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,C,Woodford C,Eastern Spinebill,40,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,C,Woodford C,Gray Fantail,10,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,C,Woodford C,Yellow-faced Honeyeater,30,12,f,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,C,Woodford C,Brown Thornbill,10,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,D,Woodford D,Gray Fantail,20,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,D,Woodford D,New Holland Honeyeater,30,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,D,Woodford D,Eastern Spinebill,10,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,D,Woodford D,White-throated Treecreeper,10,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,D,Woodford D,Eastern Whipbird,100,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,D,Woodford D,Eastern Whipbird,150,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,D,Woodford D,Sulphur-crested Cockatoo,150,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,E,Woodford E,Yellow-faced Honeyeater,20,2,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,E,Woodford E,White-throated Treecreeper,50,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,E,Woodford E,White-eared Honeyeater,30,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,E,Woodford E,Yellow-faced Honeyeater,30,3,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,E,Woodford E,Superb Lyrebird,250,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,E,Woodford E,Gray Butcherbird,200,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,E,Woodford E,Golden Whistler,10,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,E,Woodford E,Yellow-faced Honeyeater,50,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,E,Woodford E,Eastern Spinebill,30,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,E,Woodford E,Yellow-faced Honeyeater,10,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Woodford,E,Woodford E,New Holland Honeyeater,20,1,,20/04/2018,Mark,April,2018,712,755,0%,none,15
Hazelbrook,A,Hazelbrook A,Red Wattlebird,30,1,,20/04/2018,Mark,April,2018,802,841,0%,light breeze,17
Hazelbrook,A,Hazelbrook A,Crimson Rosella,40,2,,20/04/2018,Mark,April,2018,802,841,0%,light breeze,17
Hazelbrook,A,Hazelbrook A,Sulphur-crested Cockatoo,80,1,f,20/04/2018,Mark,April,2018,802,841,0%,light breeze,17
Hazelbrook,A,Hazelbrook A,Eurasian Blackbird,20,1,,20/04/2018,Mark,April,2018,802,841,0%,light breeze,17
Hazelbrook,A,Hazelbrook A,Laughing Kookaburra,150,2,,20/04/2018,Mark,April,2018,802,841,0%,light breeze,17
Hazelbrook,A,Hazelbrook A,Crimson Rosella,20,1,,20/04/2018,Mark,April,2018,802,841,0%,light breeze,17
Hazelbrook,B,Hazelbrook B,Red Wattlebird,20,2,,20/04/2018,Mark,April,2018,802,841,0%,light breeze,17
Hazelbrook,B,Hazelbrook B,Sulphur-crested Cockatoo,60,1,,20/04/2018,Mark,April,2018,802,841,0%,light breeze,17
Hazelbrook,B,Hazelbrook B,Rainbow Lorikeet,200,2,,20/04/2018,Mark,April,2018,802,841,0%,light breeze,17
